id,handle,geo_age_max,geo_age_min,pol_age_max,pol_age_min
29,ALLIE,113.306066400252,-15.1433801191895,323.547947567005,-12.4284872561355
223,BADMED,52.1793264022032,-14.7295331628854,121.897713626657,-11.3688339717862
241,BBASS,23.0794102913473,-14.2868959779567,392.577538221382,-10.5524210556458
249,BECKMAN,86.1637348387168,2.66819489720434,281.302499292413,31.2554427966003
3062,BECKMNBG,78.5045775096513,-28.5822147114761,338.634376972259,-12.8772233413202
272,BIGJOHN,3318.52232519961,-30.7224168009336,5433.01731032069,15.2694591322828
275,BILLYS,11224.9924849607,-23.8452422521263,11445.2008156228,-11.6983265061588
280,BLANDIN,83.0945968753243,-31.8708439741519,288.612188673373,-29.0030558620683
296,BOBLAKE,55.9231978214474,-14.3907680628745,288.793865749957,-10.8168409473699
298,BOGD,9458.82088561004,-13.2705104024178,10931.6920996374,-11.4572175893153
305,BOSSUOT,112.8291398658,-15.2403660940457,209.42386580472,-12.9806179821035
325,BURNTSDE,45.8015487321578,-18.6849375219128,314.417071760577,-1.58945488108849
334,CAMPBELL,105.037781948521,-15.1417748608308,297.036894904633,-12.6418718065734
352,CEDARBLK,9083.79856168265,-10.1393242972009,9503.01726768737,28.7444261806915
382,CINDY,49.6665285079271,-14.7996074779803,258.97079710114,-11.5766358956566
515,MNGRCL,91.9696053329241,-15.0956417537147,144.968657356282,-12.3401309577071
521,CRAZY,90.7630293665867,-15.0587360636106,235.124759022207,-12.2176389579215
545,DALTON,84.7350847382143,-14.9433039316468,217.07833703492,-12.3214935844751
717,DOGFISH,52.1922836767321,-23.355152386441,149.497288511251,-7.4741919916298
781,EASTTWIN,77.2205992413791,-14.7642058338776,251.457776816454,-11.5664606504491
786,EGGERT,95.6006820089796,-14.8320371500998,284.321986758442,-12.0862749012283
817,FAITH,72.5941033814364,-15.1398273893594,234.557208026237,-12.1942438378967
822,FARQUAR,113.545434341686,-15.207860146505,327.733258874015,-12.5612989539888
824,FAWNLAKE,75.2054035546634,-14.8340758814647,344.23413942121,-11.8652713776597
846,FOXPOND,92.1968707078065,-15.1530587296265,184.872224491327,-12.8911623009857
850,FRENCH,3949.88831951127,10.6829368268579,3988.2852291652,29.5990432505107
869,GEORGE,97.7986449675743,-14.8060157349901,283.209217468718,-11.8908277891028
15245,MNBELG,102.21375417326,-13.3862504741301,256.429579250538,-9.71010606356754
967,GOLDSMTH,55.4542414772642,-14.4724470557513,360.535974202113,-10.9488273592703
990,GRICE,70.5172679771117,-14.7480716041321,177.515582589823,-11.8128892625437
1032,HEMOPOND,104.028572808484,-15.6563390557831,140.436265317365,-13.5152175228188
1109,HORSE,84.0975611155971,-14.9284892585734,151.352100963092,-12.3918957761506
1110,HORSHOHA,13823.9960083074,9275.9695470327,14461.9937422331,9311.20161765805
1111,HOSTAGE,3807.76459023684,-29.9771934002108,4005.85690720616,31.5473134512609
1134,HUGLAKE,51.8865690303755,-19.8042878164289,203.855863100603,-13.6664968904179
1153,IRVIN,8321.43864704705,-31.2357504950191,9430.5988392162,16.2723584358542
3138,JACOBSN2,8081.20953077539,3.28681527898434,9172.75263635667,17.3921113438617
15274,MNSHBL,57.2517534879094,-13.0049855839341,220.708369074278,-9.45544134744953
1446,KEGAN,78.3949369610554,-14.6767222429236,151.065679342498,-11.6477508321921
1520,KIRCHNR1,13591.1053433265,-9.10237222418624,13625.8319371074,177.957959708125
1548,KOTIRANT,15184.1258424019,150.870406763255,15812.3842577448,514.755367284992
1552,KRYZ,74.2645848800358,-14.8127144150876,252.469173759058,-11.8130009723791
1564,KYLENLK,18807.2018601593,9339.84030498783,18880.6981129924,9428.19103331879
1584,LAKEANN,105.962453182457,-15.0963808333152,178.525581556236,-12.879329796666
3468,LAKEANNF,8291.85341715764,-30.0170271132726,9156.65009340918,918.324248143284
1588,LAKECARL,106.050906550156,7.29913786501267,261.166597218129,9.4557649932768
1629,LEWISLK,88.8743789585395,-15.0263838813317,261.57123706776,-12.3685639237505
1633,LILYLAKE,13430.6299864115,0.335264596122015,15524.5817961801,12.8266340129021
1639,LITTBASS,12285.1256711101,7.23260566525296,12210.9162250067,13.3055718354124
3482,LKCLDSH,10036.8570638905,974.850701746984,10441.0605187106,923.736187268809
1708,MARTINPD,88.2005021447076,-2.97404594758661,208.468886697842,-1.03390521139309
1720,MCCRANEY,67.2839530003696,-14.7620929125292,186.220197776898,-11.9144740911014
1757,MINNIEN,80.2181815178032,-0.581942151792505,219.653604352003,1.57950693086041
3492,MINNIEO,8936.59060419451,-5.10780152459728,10354.7330787428,-3.49777642345887
1777,MUDLKMN1,91.6385816649285,-14.8654984833834,235.533320335811,-12.0669097968622
1778,MUDLKMN2,3151.18555702879,-29.5076769235996,3755.93065883902,69.5881178969739
1781,MURPHY,119.119543009902,-15.2566153116091,224.197798618222,-13.6694393257035
1786,MYRTLE,12898.3747987007,-0.159390355954967,12740.3428303599,12.2087558457795
1794,NELSONPD,8069.51507385234,6334.87876648461,8604.36583864721,6378.84870478622
1830,ONAMIA,73.9506094022856,-14.9118535044065,326.48703543881,-11.8268257827497
1831,ONDRISPD,856.915302431386,-12.4938825422667,1441.19531297592,-0.332010870050494
3541,PGONIABG,82.517675441385,-23.7917250627803,127.165503556826,-20.8259515504508
3558,POGONIA,13048.3569706525,-24.383323623141,12961.9264236815,-10.1506533987496
3788,THRDBGW,96.0657652488376,7.66754701819346,201.163191876014,15.5040552030447
1884,PENNINGT,92.8319206115403,-15.1129174896326,261.272684537546,-12.7923339258138
1891,PETERSL,3251.43854100467,-30.0268785198916,3820.29307866543,21.6663232525007
1955,PLEASAMN,97.7134973628407,-15.1301289004696,340.423392252717,-12.3965572382477
1966,PORTAGE,10575.1532248857,5.87460542115748,12418.8539234435,8.33587840855945
2051,REICHOW,72.7209752336312,-15.0441782048309,257.949313539924,-12.1209811545319
2053,REIDEL,14354.7889672318,-36.3086741458321,14314.1278963032,-34.2454514866705
2062,RHOLL,51.3536142654186,-14.6356038077134,323.430201724034,-11.3218892470475
3568,RICEMNB,1765.43420474987,-17.8733714395104,3124.17399013547,1.72559337926833
2290,ROSSBURG,11210.3633624224,1868.99407241697,13807.8893393668,1970.98315544762
2314,RUTZLAKE,13443.9397167204,-31.0274330189563,13314.210147642,-15.2625799639657
2354,SEDIVY,95.1011195235215,-15.2446155301483,140.794720537879,-13.2837606384027
2375,SHAGAWA,1839.02976148566,-20.1480280591634,1854.65542980312,-17.5541757107195
2383,SILVERMN,107.604694013536,-15.0581367454738,208.340984138189,-13.1267646761048
2394,SISEEBA,81.8399215517919,-31.9540732464407,305.457318112012,-29.091115126067
2581,SOLUM,89.8696242995692,-15.2163588376214,216.746884221826,-12.5295352584058
2584,SOSTANCH,79.0611673312918,-14.8977596578052,280.709181568541,-11.767740503147
2585,SPECTACL,95.3203824360308,-15.1165176552801,281.688004991739,-12.1960920917865
2600,STCATHER,103.028990809978,-15.2502195503722,232.186321588191,9.96094126565392
2605,STONE,77.0167847889911,-14.5148929558507,322.269328831536,-11.422515721142
2613,SUNFISH,97.3879912293906,-14.8811016627572,337.670747845989,-12.0531582664972
2638,TERHELL,5000.33227560574,-9.87743875193103,5763.00390962501,-7.88129340520361
2640,THOMPSON,83.0201162351917,-0.558478336027839,314.083013566829,2.28128822034504
2648,TOENJES,104.675275089831,-15.2937008158188,274.792788780945,-13.1661152401729
2881,TWINMN1,103.954516021019,-15.1478123272162,301.95918694638,-12.7331964041264
2888,UPGRAVEN,10986.994134588,-33.6518529998406,12765.4956480166,2.87198905800989
3837,WEBERLK,92.4743523774579,3.42366623683901,186.091479760403,35.2654341068952
2948,WENTZEL,2311.12304097536,-30.1776648388546,3077.50189523676,34.4509310566405
2952,WHITLIL1,96.4016980193473,-15.2227514279514,290.488601903311,-12.3216313684652
2956,WILWRDPD,8646.36471343564,5991.54912207018,8760.17287649763,6098.1316265187
3029,WOLFCRK,20239.5289520829,10510.5118155198,20316.0875936212,10969.8200364586
3031,WOLSFELD,13735.7791244518,-24.6745989184783,13738.7469473142,-1.4918313441364
10970,SOUHERON,88.7405254188735,-13.0380524932074,114.947302131872,-10.0360909358472
10971,OCHEDA,85.0988248340445,-13.2336022620172,95.7355726554882,-10.4074153493629
10973,BLOMFORD,88.6087576628403,-29.928499947294,355.558666181584,-27.0175378141709
10974,FAWNANMN,87.6652492224825,-29.7121172176577,259.310879286433,-26.6824256225871
10975,FROVOLD,67.6615287743453,-28.9819867034089,184.284920951382,-22.6782841447573
10976,GOOSEMN,80.9763181645475,-27.5697846428139,319.638114213903,-12.042203294879
10977,OLSONMN,94.0595621987103,-27.8230198146825,93.8639002741615,14.6081554728418
10983,RNDGROVE,98.5949750475889,-27.8937233833399,286.74263612175,-22.6320974611465
12005,MNLYC2,58.8497642142794,-19.6861853129014,276.414472343155,-13.1594676678443
12006,MONSON,113.341688567819,-30.1024233502847,171.614376195222,-26.1662400581658
12007,DEANS,115.213845402096,-29.0563129729167,179.747311534014,-6.84087141368618
12008,EMILY,149.27674933373,-29.6023821130295,230.370191066959,-4.29929683116466
12009,PERCHMN,103.920903043503,-29.2357643419276,191.617166133982,-27.4804202787167
12010,CHUBLAKE,81.2435709842319,-28.2509330693184,324.948605784725,-11.802084171337
12011,MNDLLR,68.731311362778,-29.784689199418,294.066428701042,-14.3322670388048
12012,ZIEBELL,80.108301917124,-31.8063606069147,219.913373816471,-19.6938652260477
12013,MNDLML,91.9236669700459,-30.0982016801046,235.55877507504,-28.1083378494323
12014,LYBECK,83.0104726645466,-31.9192385920156,195.099266447717,-20.2012707059359
12015,UNION,91.6847064575406,-30.219158627824,354.465313417818,-27.5203231988959
15248,ALBERTL3,115.046216405227,-47.2658919054653,228.320092588391,21.4151221435536
12024,EVRHRTLK,75.2754844598532,-29.6320251902715,323.346085911681,-26.4817672775615
13029,SHARKEY,11236.0072610741,-51.9879693739425,12278.0590099235,56.4458412236784
13032,KIMBLE,12478.4464380703,-51.1625972792553,12245.6098247548,-42.6472020394922
13051,WESTOLAF,8986.0633034222,84.0947360406486,8912.44551921355,679.104874784826
13056,OAKGLEN,114.048601376424,-29.0645346539601,114.020163723594,-4.28056873599368
13057,CAMPLAKE,86.7743260742945,-29.8843682041349,320.455078308881,-26.798257013674
14270,BASSK,1081.21230066081,-42.0044091407678,1112.42397453403,68.7328409505303
14403,SALLIE,86.6355694994115,-20.117786341853,139.941780858168,-17.697480587244
14435,MNPPJL,97.5118678598399,-30.0170174181231,425.297083283895,-25.3910637343816
14535,LILY,717.637501083487,-45.2023004517295,834.873660214563,94.4632625722555
14537,KELLYDUD,6433.81594695222,-37.99322,7583.56243580148,8.92566472678307
14539,MARTHA,2402.91906236593,-44.0517357093137,3791.54741454745,337.939039835223
14626,MINNREG,765.843578775672,-42.0361670256159,796.50117339529,57.6295025955124
14631,AMBER,929.013860114492,-43.0865503486189,1013.64220906606,78.114992459412
14633,CAMP,1586.48912668641,-43.1058141673687,1652.8042151415,88.3803668337579
14635,CRYSTAL,1835.39542381984,-44.0921077861296,1933.48052716539,54.3653067651518
14637,FISHL,742.705332963644,-42.0401858780528,785.728105050356,80.6197379336989
14639,FISHS,1609.71240260873,-44.1524086367944,2064.94455183039,66.6232196587822
14641,EAGLEL,1586.83685830067,-45.0733084509693,2135.66697531585,225.02392302387
14643,EMILY_NE,854.130540459217,-45.1605445643485,929.57568428801,99.8950548950513
14645,FULLER,1811.6300251016,-43.0973355753425,1797.27089326911,44.765393217636
20311,ELKGR-89,90.1672343541813,-38.9765929747994,372.040594345418,-21.7082823685582
15167,MNCLEB,88.5856005876425,-28.4542122867874,180.544346087597,-5.87212948030588
15168,MNCLEC,97.6844545658479,-28.1275823115442,147.742499694344,24.3567023704453
15169,MNCLE4,97.9438530321128,-28.1221348639914,187.492006118478,-23.1313651107609
15219,MNCLED,70.246995398492,-22.1476103158766,113.030591823123,-18.8932396907346
15269,MNCLEL,164.635697066635,57.4536118072289,164.650580694055,61.11839977116
15228,MNBCSC,91.5307282111861,-20.5700181073395,130.032004040341,-18.0571029692751
15252,MNCLSQ,732.767979114474,-22.9731470912079,862.306611873999,-18.9563183415121
15254,MNCHLH,102.113910319645,-31.8023175702785,398.133181589796,-27.744203620103
15256,MNOTCL,109.553338926563,-29.0580915135492,413.091221607562,-24.7687103716816
15266,MNCVTL,113.183454592087,-27.1211133659902,123.664293092908,-26.9650155543894
15270,MNHBLS,223.866600395713,-14.2072278683506,223.85736096248,-9.81700413032159
15273,MNWSSO,246.327107709742,-29.0209563448276,458.865565620075,-25.6077744350697
15281,WILLIAMJ,8489.81023300028,-39.011058924664,9773.96897862408,-10.0212808045302
15294,MNHNLL,2572.95705014109,-29.0390915167416,3151.95138222279,-26.5145997300259
15318,MNHNWB,811.375801978199,-24.9809038296041,1478.07388671326,-15.0523981097834
15403,DEEPLAKE,12606.67120867,-39.9143371476384,7700.93971602903,143.563214381417
15965,QUALLY,13264.9580513486,-11.9403842949982,13720.6624920137,1479.22536087035
15989,ITASCAMB,10970.6205460909,10824.8725806452,10840.9364991346,10840.9364991346
17396,STEELMN,12387.9055067387,-49.9838487662783,12049.3198787795,-50.0009841275283
19834,FOXMN,9154.45094001967,-51.9544020943796,9262.31221473331,-11.7260269304269
17947,LITSHING,12866.8953430707,-48.0078524420677,12194.683109481,2473.84508620617
19812,MADELIA,13354.5751049294,12316.9695383135,13712.368395944,12350.597709602
3131,HELLSKIT,21847.6597109188,-10.6693743214738,21850.118457159,1.75091885691447
3473,LAKEMARY,10862.4882910773,228.575566509194,11936.6561413361,915.279435147142
287,BLUMOUND,12401.4003737328,20.3754863901497,12174.4628881983,20.3819774657757
546,DARKLAKE,2881.78842503808,-3.31809458394798,2882.09244192672,-3.32016905350935
684,DEVILSWI,13175.6209686085,2.27212010036169,14261.8699427647,4.064685969706
3081,DISTRHFT,14625.9048125112,104.438316412275,16114.8429974145,321.473649249393
860,GASS,12816.3366546572,6.2977139656317,15239.7571841232,46.9315379682529
1004,HANSEN,12569.7497353864,-14.9256951360192,26247.0769126485,1497.14605303969
1447,KELLHOL1,8524.52991836312,-28.4941229181947,10768.9504147414,693.390735873995
3452,KELLHOL2,7426.63888488593,-28.5239453190585,8350.90670167058,15.198276682584
1448,KELLNERS,15494.0368729648,-25.9052148984853,15625.9507579917,-24.8646636568117
1643,LITTLPIN,3656.94002374257,-1.38486852619654,3657.4065971069,16.340601600596
3781,STWDARK2,12662.0278100215,1695.55399840438,12874.3806619056,1921.02462702348
1735,MENDOTAC,13424.0176199073,1.17229098700774,13069.2843412736,86.2648618369788
3488,MENDOTAD,12759.1346158044,3.04363898360773,15503.6801332391,816.01951790803
2011,RADTKE,13133.6435603567,1.1344116072805,13159.7206073547,40.236644171444
2309,RUBYLAKE,5685.08909945151,-15.0958318089512,5685.76460022738,1.26666722673826
2355,SEIDEL01,13335.9149867477,9799.68452532161,14650.1109259448,9872.62869537019
3620,SEIDEL02,96.8159295778976,-20.0959170661473,300.537015084907,9.73849926634082
2624,TAMARACK,5025.06006663519,10.5179979161172,5057.23031326301,14.7891555920375
3035,WOODLAKE,15407.8932973056,-24.6085742550898,15504.0076699723,24.3051767274366
13060,ADELINE,4122.04225684651,-60.9624144203582,2076.62065274514,-55.5714102910701
13069,ELEVENS,3658.96826252561,-54.5929846430801,2098.24643677931,-52.7841016909346
13071,ESKALAKE,3419.88767157548,-59.5932411987198,2162.78875589998,-48.5747648037726
13073,FALLISON,7801.10742310068,-54.9509902550687,2144.73008816454,-52.8920542160451
14446,HELLHOLE,4121.162177034,-53.9856710272169,1969.8813858134,-51.6941661992118
15302,EMRICK,13030.9244435484,-54.3147952045869,13257.2650615097,-0.819064626173097
15460,ADVENTUR,110.368883292878,-50.8200190523665,110.378723750811,-50.8262638831102
15463,BENACH,111.739085513268,-48.0925850670159,111.756653550397,-48.1013642151762
15477,BLUEJ,106.592400143727,-51.3581549805525,106.602348326003,-51.3644392940499
15478,BROZIE,148.801748146932,-49.327094474889,148.816109170208,-49.333641196013
15479,CAMPTWO,140.682339246702,-53.6176573172759,140.690635756275,-53.6248778185857
15489,FERRY01,2137.72517030992,-50.4739846978906,2082.86232804828,-47.708370050877
15740,HEMLOCK,10381.2087367545,-31.9579975108225,10706.0360148129,-29.1547027117727
15882,WARNERWI,1852.26692077464,-54.1974832768571,1839.74754540761,-53.5577678999416
15925,OPINES,12765.8156225817,-46.003198458816,12316.0921473548,-38.1150700492115
16129,LIMABOG,11556.1571343763,-30.1453816750616,13525.1729855617,-19.8569663802163
17304,CAPITOLA,7794.99426077896,-34.5593927569847,9323.68794934336,-4.56114694509276
17387,BEAVERWI,5922.19286635861,79.7635324758981,5823.3901697805,-307.463464275773
19931,LONESTAR,4041.85424751848,-51.109459554413,2063.67225774848,-49.0190034581658
19933,LILY04,4174.72347882398,-53.9579402606985,2193.63987781923,-52.3484033123235
332,CAMP11LK,11584.8368024569,12.3506375329184,11744.5802288953,12.3596864928821
369,CHIPPEWA,10899.320479742,1130.44891482,11553.6120220254,1195.24036970986
532,CUB2,8559.6634949833,17.9071309824037,9822.87077642999,19.49213305547
679,DEMONTLK,14172.9308397555,-2.5195562753256,14287.8511352324,19.8595713873189
847,FRAINSLK,14388.1444027471,-6.81003226286511,15868.9544782632,38.8210350576478
982,GREENLK,15418.4983463052,-21.6975112513466,14097.9870254674,577.443624220264
1524,KITCHNER,10101.538144095,-29.6250764171944,11660.3074145749,-19.1696430343914
1580,LAKE16,11393.8604863775,8.41053650232067,12978.9864313808,2289.53910006733
1581,LAKE27,3158.11265033724,77.2544199582677,3077.56405590188,83.4797112684905
1665,LOSTLAKE,33.8008505358323,2.83957379687243,272.081433388882,33.8056031018339
2318,RYERSE,9897.53611617382,850.876444996304,9883.91604898996,932.067405966798
2586,SPIRIT,12344.7648225451,-19.1793163883681,13237.0412784301,-14.0704244740544
3831,VESTABRG,70.8031470481596,6.97548865977282,347.890122335453,13.7954172831668
2961,WINTERGR,15479.1124524962,-18.0250572813202,15136.4649382506,-9.1228282780861
3032,WOLVERIN,11271.4930714791,-29.1230346536509,11466.4854198809,-29.1337341263155
3047,YELLOWDG,10245.1845871335,10.9757532779811,10293.6404191854,1009.5009657062
15682,CANYONMI,10908.0411111123,-20.1455290540955,12033.844975447,-8.62662663379175
12001,LTDOLLAR,6428.54227346528,-27.4688561299872,8258.28017252104,-27.4767434047119
13047,IRWINSMT,7147.30258936212,-47.3390841398416,7348.06651015455,-39.538571214504
13097,GLIMML1,10072.4906234887,-42.9678370734908,10461.7563406542,42.1359843418868
14410,TOWER1,8701.13384790644,-53.9316032449726,8749.75024329378,1803.81553034888
14443,TOWER4,501.475877557245,-55.0063759814778,456.556866406338,-15.5114837837294
14889,TOWER6,1710.27448010346,-56.0321548108108,1797.23211409443,504.487490941854
17993,TOWER7,2208.42448341944,-56.0106437919213,2253.63735038606,2155.48560726817
14933,NELSONMI,7346.44736641676,-45.9526170236753,7671.83614334887,229.734105387594
15032,MUDLKMI,9916.84298071488,-48.7456714437933,9919.32708489306,-19.934475593392
15035,LILYMI,10656.730276906,-42.0873641609827,10650.654691147,1023.5320906115
15309,ESOLDIER,9501.61743094846,-28.9707842117592,9619.27856731819,12.8491806351921
15311,GUARD,2453.55105022718,-27.8984625550217,2578.00947442609,323.151225320824
15316,TROUTLBG,3136.38841179738,-28.9473850294118,3312.47629142414,115.140493875349
15487,COWDEN,2346.57037196342,-54.1538587724063,2219.58764513145,70.9130559810378
15492,HICKSMI,2657.12372169687,-54.1802255208333,2573.15541137256,14.8762651136575
15511,MORRIMI,2176.55530738541,-54.583910864745,2203.48882031764,33.8838260223154
15660,BUCKMI,6579.58127478364,-33.1276968387212,7120.56685663697,-9.78521122079314
15916,KERRMI,6133.94383421133,-43.8442690384615,7031.51629708964,363.082072038477
15919,CROOKEDN,10909.3170304007,-43.9722132284502,12796.6933698609,-8.66662338534836
15922,JAYLAKE,10287.9544045055,-45.6354806380638,10293.464010672,29.1524674413869
17404,LORRAINE,10686.4673832737,-31.7568380913766,11398.3927719988,-4.13929720961523
17406,PENEGOR,9399.45435815396,-35.0240686418416,9384.53191703271,-35.0301671806331
20397,SRHODY,10405.9016750565,-49.9854067456046,10389.4547807964,-42.1783323224372
20512,MINDEN,3223.69188199825,-49.9662084984209,3224.56499856401,-41.6300296325388
